Warning: The created OpenGL context does not fully meet the settings that were requested
Requested: version = 1.1 ; depth bits = 0 ; stencil bits = 0 ; AA level = 0 ; core = false ; debug = false ; sRGB = false
Created: version = 0.0 ; depth bits = 0 ; stencil bits = 0 ; AA level = 0 ; core = false ; debug = false ; sRGB = false
Setting vertical sync failed
magnitude;type;tk
0.289848;0;0.0921
0.289848;1;0.0921
0.289848;2;0.0921
1.58816;0;0.0921
1.58816;0;0.0921
1.58816;0;0.0921
1.58816;1;0.0921
1.58816;2;0.0921
1.00917;0;0.0921
1.00917;0;0.0921
1.00917;0;0.0921
1.00917;1;0.0921
1.00917;2;0.0921
4.30091;0;0.0921
4.30091;0;0.0921
4.30091;0;0.0921
4.30091;1;0.0921
4.30091;2;0.0921
67.6351;0;0.0921
67.6351;0;0.0921
67.6351;0;0.0921
67.6351;2;0.0921
0.0150924;0;0.0921
0.0150924;0;0.0921
0.0150924;0;0.0921
0.0150924;0;0.0921
1.33783;0;0.0922
1.33783;0;0.0922
1.33783;0;0.0922
1.33783;1;0.0922
1.33783;2;0.0922
2.6622;0;0.0922
2.6622;0;0.0922
2.6622;0;0.0922
2.6622;1;0.0922
2.6622;2;0.0922
1.94367;0;0.0922
1.94367;0;0.0922
1.94367;0;0.0922
1.94367;1;0.0922
1.94367;2;0.0922
4.30091;0;0.0922
4.30091;0;0.0922
4.30091;0;0.0922
4.30091;1;0.0922
4.30091;2;0.0922
67.6351;0;0.0922
67.6351;0;0.0922
67.6351;0;0.0922
67.6351;0;0.0922
0.0150962;0;0.0922
0.0150962;0;0.0922
0.0150962;0;0.0922
0.0150962;0;0.0922
0.0150962;1;0.0922
1.94385;0;0.0923
1.94385;0;0.0923
1.94385;0;0.0923
1.94385;2;0.0923
1.94385;1;0.0923
2.6622;0;0.0923
2.6622;0;0.0923
2.6622;0;0.0923
2.6622;2;0.0923
2.6622;1;0.0923
2.90546;0;0.0923
2.90546;0;0.0923
2.90546;0;0.0923
2.90546;2;0.0923
2.90546;1;0.0923
4.30091;0;0.0923
4.30091;0;0.0923
4.30091;0;0.0923
4.30091;1;0.0923
4.30091;2;0.0923
70.1031;0;0.0923
70.1031;0;0.0923
70.1031;0;0.0923
70.1031;2;0.0923
67.6351;0;0.0923
0.0151;0;0.0923
0.0151;0;0.0923
0.0151;0;0.0923
0.0151;0;0.0923
2.8317;0;0.0924
2.8317;0;0.0924
2.8317;0;0.0924
2.8317;2;0.0924
2.8317;1;0.0924
2.6622;0;0.0924
2.6622;0;0.0924
2.6622;0;0.0924
2.6622;2;0.0924
2.6622;1;0.0924
2.90546;0;0.0924
2.90546;0;0.0924
2.90546;0;0.0924
2.90546;2;0.0924
2.90546;1;0.0924
4.30091;0;0.0924
4.30091;0;0.0924
4.30091;0;0.0924
4.30091;2;0.0924
4.30091;1;0.0924
4.30091;1;0.0924
70.1031;0;0.0924
67.6351;0;0.0924
67.6351;0;0.0924
67.6351;0;0.0924
67.6351;0;0.0924
67.6351;1;0.0924
0.0151038;0;0.0924
0.0151038;0;0.0924
0.0151038;0;0.0924
0.0151038;0;0.0924
2.8317;0;0.0925
2.8317;0;0.0925
2.8317;0;0.0925
2.8317;2;0.0925
2.8317;1;0.0925
2.6622;0;0.0925
2.6622;0;0.0925
2.6622;0;0.0925
2.6622;2;0.0925
2.6622;1;0.0925
2.90546;0;0.0925
2.90546;0;0.0925
2.90546;0;0.0925
2.90546;2;0.0925
2.90546;1;0.0925
4.30091;0;0.0925
4.30091;0;0.0925
4.30091;0;0.0925
4.30091;2;0.0925
4.30091;1;0.0925
4.30091;1;0.0925
70.1031;0;0.0925
70.1031;0;0.0925
70.1031;0;0.0925
70.1031;0;0.0925
70.1031;1;0.0925
67.6351;0;0.0925
67.6351;0;0.0925
67.6351;0;0.0925
67.6351;0;0.0925
67.6351;1;0.0925
0.0151076;0;0.0925
0.0151076;0;0.0925
0.0151076;0;0.0925
0.0151076;0;0.0925
2.8317;0;0.0926
2.8317;0;0.0926
2.8317;0;0.0926
2.8317;2;0.0926
2.8317;1;0.0926
2.8317;1;0.0926
2.6622;0;0.0926
2.6622;0;0.0926
2.6622;0;0.0926
2.6622;2;0.0926
2.6622;1;0.0926
2.6622;1;0.0926
2.90546;0;0.0926
2.90546;0;0.0926
2.90546;0;0.0926
2.90546;2;0.0926
2.90546;1;0.0926
2.90546;1;0.0926
4.30091;0;0.0926
4.30091;0;0.0926
4.30091;0;0.0926
4.30091;2;0.0926
4.30091;1;0.0926
4.30091;1;0.0926
70.1031;0;0.0926
70.1031;0;0.0926
70.1031;0;0.0926
70.1031;0;0.0926
67.6351;0;0.0926
67.6351;0;0.0926
67.6351;0;0.0926
67.6351;0;0.0926
0.0151114;0;0.0926
0.0151114;0;0.0926
0.0151114;0;0.0926
0.0151114;0;0.0926
0.0151114;1;0.0926
2.8317;0;0.0927
2.8317;0;0.0927
2.8317;0;0.0927
2.8317;2;0.0927
2.8317;1;0.0927
2.6622;0;0.0927
2.6622;0;0.0927
2.6622;0;0.0927
2.6622;2;0.0927
2.6622;1;0.0927
2.90546;0;0.0927
2.90546;0;0.0927
2.90546;0;0.0927
2.90546;2;0.0927
2.90546;1;0.0927
4.30091;0;0.0927
4.30091;0;0.0927
4.30091;0;0.0927
4.30091;2;0.0927
4.30091;1;0.0927
67.6351;0;0.0927
67.6351;0;0.0927
67.6351;0;0.0927
67.6351;0;0.0927
67.6351;2;0.0927
0.0151152;0;0.0927
0.0151152;0;0.0927
0.0151152;0;0.0927
0.0151152;0;0.0927
0.0151152;1;0.0927
2.8317;0;0.0928
2.8317;0;0.0928
2.8317;0;0.0928
2.8317;1;0.0928
2.8317;2;0.0928
2.6622;0;0.0928
2.6622;0;0.0928
2.6622;0;0.0928
2.6622;1;0.0928
2.6622;1;0.0928
2.6622;2;0.0928
2.90546;0;0.0928
2.90546;0;0.0928
2.90546;0;0.0928
2.90546;1;0.0928
2.90546;2;0.0928
4.30091;0;0.0928
4.30091;0;0.0928
4.30091;0;0.0928
4.30091;1;0.0928
4.30091;2;0.0928
70.1031;0;0.0928
67.6351;0;0.0928
67.6351;0;0.0928
67.6351;0;0.0928
67.6351;0;0.0928
67.6351;2;0.0928
0.0151191;0;0.0928
0.0151191;0;0.0928
0.0151191;0;0.0928
0.0151191;0;0.0928
0.0151191;1;0.0928
2.8317;0;0.0929
2.8317;0;0.0929
2.8317;0;0.0929
2.8317;1;0.0929
2.8317;2;0.0929
2.6622;0;0.0929
2.6622;0;0.0929
2.6622;0;0.0929
2.6622;1;0.0929
2.6622;2;0.0929
2.90546;0;0.0929
2.90546;0;0.0929
2.90546;0;0.0929
2.90546;1;0.0929
2.90546;2;0.0929
4.30091;0;0.0929
4.30091;0;0.0929
4.30091;0;0.0929
4.30091;1;0.0929
4.30091;2;0.0929
67.6351;0;0.0929
67.6351;0;0.0929
67.6351;0;0.0929
67.6351;0;0.0929
67.6351;1;0.0929
67.6351;2;0.0929
0.0151229;0;0.0929
0.0151229;0;0.0929
0.0151229;0;0.0929
0.0151229;0;0.0929
0.0151229;1;0.0929
2.8317;0;0.093
2.8317;0;0.093
2.8317;0;0.093
2.8317;2;0.093
2.6622;0;0.093
2.6622;0;0.093
2.6622;0;0.093
2.6622;2;0.093
2.90546;0;0.093
2.90546;0;0.093
2.90546;0;0.093
2.90546;2;0.093
4.30091;0;0.093
4.30091;0;0.093
4.30091;0;0.093
4.30091;2;0.093
70.1031;1;0.093
67.6351;1;0.093
67.6351;2;0.093
0.0151268;0;0.093
0.0151268;0;0.093
0.0151268;0;0.093
0.0151268;0;0.093
0.0151268;1;0.093
2.8317;0;0.0931
2.8317;0;0.0931
2.8317;0;0.0931
2.8317;1;0.0931
2.8317;2;0.0931
2.6622;0;0.0931
2.6622;0;0.0931
2.6622;0;0.0931
2.6622;1;0.0931
2.6622;2;0.0931
2.90546;0;0.0931
2.90546;0;0.0931
2.90546;0;0.0931
2.90546;1;0.0931
2.90546;2;0.0931
4.30091;0;0.0931
4.30091;0;0.0931
4.30091;0;0.0931
4.30091;1;0.0931
4.30091;2;0.0931
70.1031;0;0.0931
70.1031;0;0.0931
70.1031;0;0.0931
70.1031;0;0.0931
70.1031;1;0.0931
70.1031;2;0.0931
0.0151307;0;0.0931
0.0151307;0;0.0931
0.0151307;0;0.0931
0.0151307;0;0.0931
0.0151307;1;0.0931
0.0151307;1;0.0931
2.8317;0;0.0932
2.8317;0;0.0932
2.8317;0;0.0932
2.8317;1;0.0932
2.8317;1;0.0932
2.8317;2;0.0932
2.6622;0;0.0932
2.6622;0;0.0932
2.6622;0;0.0932
2.6622;1;0.0932
2.6622;1;0.0932
2.6622;2;0.0932
2.90546;0;0.0932
2.90546;0;0.0932
2.90546;0;0.0932
2.90546;1;0.0932
2.90546;1;0.0932
2.90546;2;0.0932
4.30091;0;0.0932
4.30091;0;0.0932
4.30091;0;0.0932
4.30091;1;0.0932
4.30091;1;0.0932
4.30091;2;0.0932
70.1031;0;0.0932
70.1031;0;0.0932
70.1031;0;0.0932
70.1031;0;0.0932
70.1031;2;0.0932
67.6351;0;0.0932
67.6351;0;0.0932
67.6351;0;0.0932
67.6351;0;0.0932
67.6351;2;0.0932
0.0151346;0;0.0932
0.0151346;0;0.0932
0.0151346;0;0.0932
0.0151346;0;0.0932
0.0151346;1;0.0932
2.8317;0;0.0933
2.8317;0;0.0933
2.8317;0;0.0933
2.8317;1;0.0933
2.8317;2;0.0933
2.6622;0;0.0933
2.6622;0;0.0933
2.6622;0;0.0933
2.6622;2;0.0933
2.90546;0;0.0933
2.90546;0;0.0933
2.90546;0;0.0933
2.90546;1;0.0933
2.90546;2;0.0933
4.30091;0;0.0933
4.30091;0;0.0933
4.30091;0;0.0933
4.30091;1;0.0933
4.30091;2;0.0933
70.1031;0;0.0933
70.1031;0;0.0933
70.1031;0;0.0933
70.1031;2;0.0933
0.0151374;0;0.0933
0.0151374;0;0.0933
0.0151374;0;0.0933
0.0151374;0;0.0933
0.0151374;1;0.0933
2.8317;0;0.0934
2.8317;0;0.0934
2.8317;0;0.0934
2.8317;2;0.0934
2.8317;1;0.0934
2.6622;0;0.0934
2.6622;0;0.0934
2.6622;0;0.0934
2.6622;2;0.0934
2.6622;1;0.0934
2.90546;0;0.0934
2.90546;0;0.0934
2.90546;0;0.0934
2.90546;2;0.0934
2.90546;1;0.0934
4.30091;0;0.0934
4.30091;0;0.0934
4.30091;0;0.0934
4.30091;2;0.0934
4.30091;1;0.0934
70.1031;0;0.0934
70.1031;0;0.0934
70.1031;0;0.0934
70.1031;0;0.0934
70.1031;2;0.0934
0.0151402;0;0.0934
0.0151402;0;0.0934
0.0151402;0;0.0934
0.0151402;0;0.0934
0.0151402;1;0.0934
2.8317;0;0.0935
2.8317;0;0.0935
2.8317;0;0.0935
2.8317;2;0.0935
2.8317;1;0.0935
2.6622;0;0.0935
2.6622;0;0.0935
2.6622;0;0.0935
2.6622;2;0.0935
2.6622;1;0.0935
2.90546;0;0.0935
2.90546;0;0.0935
2.90546;0;0.0935
2.90546;2;0.0935
2.90546;1;0.0935
4.30091;0;0.0935
4.30091;0;0.0935
4.30091;0;0.0935
4.30091;2;0.0935
4.30091;1;0.0935
70.1031;1;0.0935
67.6351;0;0.0935
67.6351;0;0.0935
67.6351;0;0.0935
67.6351;0;0.0935
67.6351;2;0.0935
67.6351;1;0.0935
0.0151431;0;0.0935
0.0151431;0;0.0935
0.0151431;0;0.0935
0.0151431;0;0.0935
2.8317;0;0.0936
2.8317;0;0.0936
2.8317;0;0.0936
2.8317;2;0.0936
2.6622;0;0.0936
2.6622;0;0.0936
2.6622;0;0.0936
2.6622;2;0.0936
2.90546;0;0.0936
2.90546;0;0.0936
2.90546;0;0.0936
2.90546;2;0.0936
4.30091;0;0.0936
4.30091;0;0.0936
4.30091;0;0.0936
4.30091;2;0.0936
70.1031;1;0.0936
67.6351;1;0.0936
0.015137;0;0.0936
0.015137;0;0.0936
0.015137;0;0.0936
0.015137;0;0.0936
1.90613;0;0.0937
1.90613;0;0.0937
1.90613;0;0.0937
1.90613;2;0.0937
2.6622;0;0.0937
2.6622;0;0.0937
2.6622;0;0.0937
2.6622;2;0.0937
2.90546;0;0.0937
2.90546;0;0.0937
2.90546;0;0.0937
2.90546;2;0.0937
4.30091;0;0.0937
4.30091;0;0.0937
4.30091;0;0.0937
4.30091;2;0.0937
0.0151399;0;0.0937
0.0151399;0;0.0937
0.0151399;0;0.0937
0.0151399;0;0.0937
0.0151399;1;0.0937
2.30214;0;0.0938
2.30214;0;0.0938
2.30214;0;0.0938
2.30214;1;0.0938
2.30214;2;0.0938
2.6622;0;0.0938
2.6622;0;0.0938
2.6622;0;0.0938
2.6622;1;0.0938
2.6622;2;0.0938
2.90546;0;0.0938
2.90546;0;0.0938
2.90546;0;0.0938
2.90546;1;0.0938
2.90546;2;0.0938
4.30091;0;0.0938
4.30091;0;0.0938
4.30091;0;0.0938
4.30091;1;0.0938
4.30091;2;0.0938
67.6351;0;0.0938
67.6351;0;0.0938
67.6351;0;0.0938
67.6351;0;0.0938
67.6351;2;0.0938
0.0151428;0;0.0938
0.0151428;0;0.0938
0.0151428;0;0.0938
0.0151428;0;0.0938
3.00363;0;0.0939
3.00363;0;0.0939
3.00363;0;0.0939
3.00363;2;0.0939
2.6622;0;0.0939
2.6622;0;0.0939
2.6622;0;0.0939
2.6622;2;0.0939
2.90546;0;0.0939
2.90546;0;0.0939
2.90546;0;0.0939
2.90546;2;0.0939
4.30091;0;0.0939
4.30091;0;0.0939
4.30091;0;0.0939
4.30091;2;0.0939
0.0151457;0;0.0939
0.0151457;0;0.0939
0.0151457;0;0.0939
0.0151457;0;0.0939
0.0151457;1;0.0939
3.00363;0;0.094
3.00363;0;0.094
3.00363;0;0.094
3.00363;1;0.094
3.00363;1;0.094
3.00363;2;0.094
2.6622;0;0.094
2.6622;0;0.094
2.6622;0;0.094
2.6622;1;0.094
2.6622;1;0.094
2.6622;2;0.094
2.90546;0;0.094
2.90546;0;0.094
2.90546;0;0.094
2.90546;1;0.094
2.90546;1;0.094
2.90546;2;0.094
4.30091;0;0.094
4.30091;0;0.094
4.30091;0;0.094
4.30091;1;0.094
4.30091;1;0.094
4.30091;2;0.094
70.1031;0;0.094
70.1031;0;0.094
70.1031;0;0.094
70.1031;0;0.094
67.6351;0;0.094
67.6351;0;0.094
67.6351;0;0.094
67.6351;0;0.094
67.6351;2;0.094
0.0151486;0;0.094
0.0151486;0;0.094
0.0151486;0;0.094
0.0151486;0;0.094
2.16976;0;0.0941
2.16976;0;0.0941
2.16976;0;0.0941
2.16976;1;0.0941
2.16976;2;0.0941
2.08798;0;0.0941
2.08798;0;0.0941
2.08798;0;0.0941
2.08798;1;0.0941
2.08798;2;0.0941
2.09153;0;0.0941
2.09153;0;0.0941
2.09153;0;0.0941
2.09153;1;0.0941
2.09153;2;0.0941
4.30091;0;0.0941
4.30091;0;0.0941
4.30091;0;0.0941
4.30091;1;0.0941
4.30091;1;0.0941
4.30091;2;0.0941
70.1031;0;0.0941
70.1031;1;0.0941
67.6351;0;0.0941
67.6351;0;0.0941
67.6351;0;0.0941
67.6351;0;0.0941
67.6351;1;0.0941
0.0151516;0;0.0941
0.0151516;0;0.0941
0.0151516;0;0.0941
0.0151516;0;0.0941
1.09297;0;0.0942
1.09297;0;0.0942
1.09297;0;0.0942
1.09297;2;0.0942
1.16048;0;0.0942
1.16048;0;0.0942
1.16048;0;0.0942
1.16048;2;0.0942
1.01865;0;0.0942
1.01865;0;0.0942
1.01865;0;0.0942
1.01865;2;0.0942
4.30091;0;0.0942
4.30091;0;0.0942
4.30091;0;0.0942
4.30091;1;0.0942
4.30091;1;0.0942
4.30091;2;0.0942
70.1031;0;0.0942
70.1031;1;0.0942
67.6351;0;0.0942
0.0151545;0;0.0942
0.0151545;0;0.0942
0.0151545;0;0.0942
0.0151545;0;0.0942
0.0151545;1;0.0942
0.0151545;1;0.0942
0.892901;0;0.0943
0.892901;0;0.0943
0.892901;0;0.0943
0.892901;1;0.0943
0.892901;1;0.0943
0.892901;2;0.0943
1.01999;0;0.0943
1.01999;0;0.0943
1.01999;0;0.0943
1.01999;1;0.0943
1.01999;1;0.0943
1.01999;2;0.0943
0.929728;0;0.0943
0.929728;0;0.0943
0.929728;0;0.0943
0.929728;1;0.0943
0.929728;1;0.0943
0.929728;2;0.0943
4.30091;0;0.0943
4.30091;0;0.0943
4.30091;0;0.0943
4.30091;1;0.0943
4.30091;2;0.0943
70.1031;0;0.0943
70.1031;0;0.0943
70.1031;0;0.0943
70.1031;2;0.0943
67.6351;0;0.0943
67.6351;0;0.0943
67.6351;0;0.0943
67.6351;0;0.0943
67.6351;2;0.0943
0.0151575;0;0.0943
0.0151575;0;0.0943
0.0151575;0;0.0943
0.0151575;0;0.0943
2.08231;0;0.0944
2.08231;0;0.0944
2.08231;0;0.0944
2.08231;2;0.0944
1.46405;0;0.0944
1.46405;0;0.0944
1.46405;0;0.0944
1.46405;2;0.0944
2.0269;0;0.0944
2.0269;0;0.0944
2.0269;0;0.0944
2.0269;2;0.0944
4.30091;0;0.0944
4.30091;0;0.0944
4.30091;0;0.0944
4.30091;1;0.0944
4.30091;2;0.0944
67.6351;0;0.0944
67.6351;0;0.0944
67.6351;0;0.0944
67.6351;0;0.0944
0.0151605;0;0.0944
0.0151605;0;0.0944
0.0151605;0;0.0944
0.0151605;0;0.0944
0.0151605;1;0.0944
2.08231;0;0.0945
2.08231;0;0.0945
2.08231;0;0.0945
2.08231;1;0.0945
2.08231;1;0.0945
2.08231;2;0.0945
2.40773;0;0.0945
2.40773;0;0.0945
2.40773;0;0.0945
2.40773;1;0.0945
2.40773;1;0.0945
2.40773;2;0.0945
2.0269;0;0.0945
2.0269;0;0.0945
2.0269;0;0.0945
2.0269;1;0.0945
2.0269;1;0.0945
2.0269;2;0.0945
4.30091;0;0.0945
4.30091;0;0.0945
4.30091;0;0.0945
4.30091;1;0.0945
4.30091;2;0.0945
70.1031;0;0.0945
70.1031;0;0.0945
70.1031;0;0.0945
70.1031;2;0.0945
67.6351;0;0.0945
67.6351;0;0.0945
67.6351;0;0.0945
67.6351;0;0.0945
0.0151635;0;0.0945
0.0151635;0;0.0945
0.0151635;0;0.0945
0.0151635;0;0.0945
0.0151635;1;0.0945
0.0151635;1;0.0945
2.08231;0;0.0946
2.08231;0;0.0946
2.08231;0;0.0946
2.08231;2;0.0946
2.08231;1;0.0946
3.77599;0;0.0946
3.77599;0;0.0946
3.77599;0;0.0946
3.77599;2;0.0946
3.77599;1;0.0946
2.0269;0;0.0946
2.0269;0;0.0946
2.0269;0;0.0946
2.0269;2;0.0946
2.0269;1;0.0946
4.30091;0;0.0946
4.30091;0;0.0946
4.30091;0;0.0946
4.30091;2;0.0946
70.1031;2;0.0946
67.6351;2;0.0946
67.6351;1;0.0946
0.0151665;0;0.0946
0.0151665;0;0.0946
0.0151665;0;0.0946
0.0151665;0;0.0946
2.08231;0;0.0947
2.08231;0;0.0947
2.08231;0;0.0947
2.08231;2;0.0947
3.77599;0;0.0947
3.77599;0;0.0947
3.77599;0;0.0947
3.77599;2;0.0947
2.0269;0;0.0947
2.0269;0;0.0947
2.0269;0;0.0947
2.0269;2;0.0947
4.30091;0;0.0947
4.30091;0;0.0947
4.30091;0;0.0947
4.30091;2;0.0947
70.1031;1;0.0947
67.6351;1;0.0947
0.0151696;0;0.0947
0.0151696;0;0.0947
0.0151696;0;0.0947
0.0151696;0;0.0947
0.0151696;1;0.0947
0.0151696;1;0.0947
2.08231;0;0.0948
2.08231;0;0.0948
2.08231;0;0.0948
2.08231;2;0.0948
2.08231;1;0.0948
3.77599;0;0.0948
3.77599;0;0.0948
3.77599;0;0.0948
3.77599;2;0.0948
3.77599;1;0.0948
2.0269;0;0.0948
2.0269;0;0.0948
2.0269;0;0.0948
2.0269;2;0.0948
2.0269;1;0.0948
4.30091;0;0.0948
4.30091;0;0.0948
4.30091;0;0.0948
4.30091;2;0.0948
70.1031;0;0.0948
70.1031;0;0.0948
70.1031;0;0.0948
70.1031;2;0.0948
67.6351;2;0.0948
0.0151726;0;0.0948
0.0151726;0;0.0948
0.0151726;0;0.0948
0.0151726;0;0.0948
0.0151726;1;0.0948
2.08231;0;0.0949
2.08231;0;0.0949
2.08231;0;0.0949
2.08231;2;0.0949
3.77599;0;0.0949
3.77599;0;0.0949
3.77599;0;0.0949
3.77599;2;0.0949
2.0269;0;0.0949
2.0269;0;0.0949
2.0269;0;0.0949
2.0269;2;0.0949
4.30091;0;0.0949
4.30091;0;0.0949
4.30091;0;0.0949
4.30091;1;0.0949
4.30091;2;0.0949
70.1031;0;0.0949
67.6351;2;0.0949
0.0151757;0;0.0949
0.0151757;0;0.0949
0.0151757;0;0.0949
0.0151757;0;0.0949
2.08231;0;0.095
2.08231;0;0.095
2.08231;0;0.095
2.08231;2;0.095
3.77599;0;0.095
3.77599;0;0.095
3.77599;0;0.095
3.77599;2;0.095
2.0269;0;0.095
2.0269;0;0.095
2.0269;0;0.095
2.0269;2;0.095
4.30091;0;0.095
4.30091;0;0.095
4.30091;0;0.095
4.30091;1;0.095
4.30091;2;0.095
70.1031;0;0.095
70.1031;0;0.095
0.0151788;0;0.095
0.0151788;0;0.095
0.0151788;0;0.095
0.0151788;0;0.095
0.0151788;1;0.095
2.08231;0;0.0951
2.08231;0;0.0951
2.08231;0;0.0951
2.08231;1;0.0951
2.08231;2;0.0951
3.77599;0;0.0951
3.77599;0;0.0951
3.77599;0;0.0951
3.77599;1;0.0951
3.77599;2;0.0951
2.0269;0;0.0951
2.0269;0;0.0951
2.0269;0;0.0951
2.0269;1;0.0951
2.0269;2;0.0951
4.30091;0;0.0951
4.30091;0;0.0951
4.30091;0;0.0951
4.30091;1;0.0951
4.30091;2;0.0951
70.1031;0;0.0951
70.1031;0;0.0951
70.1031;0;0.0951
70.1031;0;0.0951
67.6351;2;0.0951
0.0151819;0;0.0951
0.0151819;0;0.0951
0.0151819;0;0.0951
0.0151819;0;0.0951
2.08231;0;0.0952
2.08231;0;0.0952
2.08231;0;0.0952
2.08231;1;0.0952
2.08231;2;0.0952
3.77599;0;0.0952
3.77599;0;0.0952
3.77599;0;0.0952
3.77599;1;0.0952
3.77599;1;0.0952
3.77599;2;0.0952
2.0269;0;0.0952
2.0269;0;0.0952
2.0269;0;0.0952
2.0269;1;0.0952
2.0269;2;0.0952
4.30091;0;0.0952
4.30091;0;0.0952
4.30091;0;0.0952
4.30091;1;0.0952
4.30091;2;0.0952
70.1031;1;0.0952
67.6351;0;0.0952
67.6351;0;0.0952
67.6351;1;0.0952
0.015185;0;0.0952
0.015185;0;0.0952
0.015185;0;0.0952
0.015185;0;0.0952
2.08231;0;0.0953
2.08231;0;0.0953
2.08231;0;0.0953
2.08231;2;0.0953
3.77599;0;0.0953
3.77599;0;0.0953
3.77599;0;0.0953
3.77599;1;0.0953
3.77599;1;0.0953
3.77599;2;0.0953
2.0269;0;0.0953
2.0269;0;0.0953
2.0269;0;0.0953
2.0269;2;0.0953
4.30091;0;0.0953
4.30091;0;0.0953
4.30091;0;0.0953
4.30091;2;0.0953
70.1031;0;0.0953
70.1031;1;0.0953
67.6351;0;0.0953
0.0151882;0;0.0953
0.0151882;0;0.0953
0.0151882;0;0.0953
0.0151882;0;0.0953
0.0151882;1;0.0953
2.08231;0;0.0954
2.08231;0;0.0954
2.08231;0;0.0954
2.08231;1;0.0954
2.08231;2;0.0954
3.77599;0;0.0954
3.77599;0;0.0954
3.77599;0;0.0954
3.77599;1;0.0954
3.77599;2;0.0954
2.0269;0;0.0954
2.0269;0;0.0954
2.0269;0;0.0954
2.0269;1;0.0954
2.0269;2;0.0954
4.30091;0;0.0954
4.30091;0;0.0954
4.30091;0;0.0954
4.30091;1;0.0954
4.30091;2;0.0954
70.1031;2;0.0954
67.6351;0;0.0954
67.6351;0;0.0954
67.6351;0;0.0954
67.6351;0;0.0954
0.0151914;0;0.0954
0.0151914;0;0.0954
0.0151914;0;0.0954
0.0151914;0;0.0954
2.08231;0;0.0955
2.08231;0;0.0955
2.08231;0;0.0955
2.08231;1;0.0955
2.08231;2;0.0955
3.77599;0;0.0955
3.77599;0;0.0955
3.77599;0;0.0955
3.77599;1;0.0955
3.77599;2;0.0955
2.0269;0;0.0955
2.0269;0;0.0955
2.0269;0;0.0955
2.0269;1;0.0955
2.0269;2;0.0955
4.30091;0;0.0955
4.30091;0;0.0955
4.30091;0;0.0955
4.30091;1;0.0955
4.30091;2;0.0955
67.6351;0;0.0955
67.6351;0;0.0955
67.6351;0;0.0955
67.6351;0;0.0955
0.0151945;0;0.0955
0.0151945;0;0.0955
0.0151945;0;0.0955
0.0151945;0;0.0955
2.08231;0;0.0956
2.08231;0;0.0956
2.08231;0;0.0956
2.08231;2;0.0956
3.77599;0;0.0956
3.77599;0;0.0956
3.77599;0;0.0956
3.77599;1;0.0956
3.77599;2;0.0956
2.0269;0;0.0956
2.0269;0;0.0956
2.0269;0;0.0956
2.0269;2;0.0956
4.30091;0;0.0956
4.30091;0;0.0956
4.30091;0;0.0956
4.30091;1;0.0956
4.30091;2;0.0956
67.6351;0;0.0956
67.6351;0;0.0956
0.0151977;0;0.0956
0.0151977;0;0.0956
0.0151977;0;0.0956
0.0151977;0;0.0956
0.0151977;1;0.0956
0.0151977;1;0.0956
2.08231;0;0.0957
2.08231;0;0.0957
2.08231;0;0.0957
2.08231;2;0.0957
2.08231;1;0.0957
3.77599;0;0.0957
3.77599;0;0.0957
3.77599;0;0.0957
3.77599;2;0.0957
3.77599;1;0.0957
2.0269;0;0.0957
2.0269;0;0.0957
2.0269;0;0.0957
2.0269;2;0.0957
2.0269;1;0.0957
4.30091;0;0.0957
4.30091;0;0.0957
4.30091;0;0.0957
4.30091;2;0.0957
4.30091;1;0.0957
70.1031;2;0.0957
67.6351;0;0.0957
67.6351;0;0.0957
67.6351;0;0.0957
67.6351;0;0.0957
67.6351;2;0.0957
67.6351;1;0.0957
0.0152009;0;0.0957
0.0152009;0;0.0957
0.0152009;0;0.0957
0.0152009;0;0.0957
0.0152009;1;0.0957
2.08231;0;0.0958
2.08231;0;0.0958
2.08231;0;0.0958
2.08231;2;0.0958
2.08231;1;0.0958
3.77599;0;0.0958
3.77599;0;0.0958
3.77599;0;0.0958
3.77599;2;0.0958
2.0269;0;0.0958
2.0269;0;0.0958
2.0269;0;0.0958
2.0269;2;0.0958
2.0269;1;0.0958
4.30091;0;0.0958
4.30091;0;0.0958
4.30091;0;0.0958
4.30091;2;0.0958
4.30091;1;0.0958
70.1031;1;0.0958
67.6351;0;0.0958
67.6351;0;0.0958
67.6351;0;0.0958
67.6351;2;0.0958
67.6351;1;0.0958
0.0152042;0;0.0958
0.0152042;0;0.0958
0.0152042;0;0.0958
0.0152042;0;0.0958
0.0152042;1;0.0958
2.08231;0;0.0959
2.08231;0;0.0959
2.08231;0;0.0959
2.08231;2;0.0959
2.08231;1;0.0959
3.77599;0;0.0959
3.77599;0;0.0959
3.77599;0;0.0959
3.77599;2;0.0959
3.77599;1;0.0959
2.0269;0;0.0959
2.0269;0;0.0959
2.0269;0;0.0959
2.0269;2;0.0959
2.0269;1;0.0959
4.30091;0;0.0959
4.30091;0;0.0959
4.30091;0;0.0959
4.30091;2;0.0959
4.30091;1;0.0959
67.6351;0;0.0959
67.6351;0;0.0959
67.6351;0;0.0959
67.6351;0;0.0959
67.6351;2;0.0959
0.0152074;0;0.0959
0.0152074;0;0.0959
0.0152074;0;0.0959
0.0152074;0;0.0959
0.0152074;1;0.0959
2.08231;0;0.096
2.08231;0;0.096
2.08231;0;0.096
2.08231;2;0.096
3.77599;0;0.096
3.77599;0;0.096
3.77599;0;0.096
3.77599;1;0.096
3.77599;2;0.096
